"","coef","exp(coef)","se(coef)","Pr(>|z|)"
"DLX4","0.0619872350864768","1.06394876342739","0.176364240782955","0.725233668286514"
"DLX5","-0.130564977758277","0.87759946665003","0.105619456021505","0.216390542120899"
"DLX6","-0.12102156837748","0.886014849484063","0.0972242241767044","0.213217173243017"
"DMBT1","-0.216039114146962","0.805703786840816","0.16510276313754","0.190699363535745"
"DMBX1","0.0321671676173953","1.03269012322406","0.140956519770361","0.819485854147996"
"DMC1","-0.30490403303813","0.737194117276827","0.167020792291542","0.0679187720739618"
"DMRT1","-0.0160143736909407","0.984113174615002","0.131228756948162","0.902872069871568"
"DMRT2","0.216452742303596","1.24166440576779","0.129976427239144","0.0958483191140706"
"DMRT3","-0.126638502718256","0.88105211297994","0.181146875244738","0.484493946444972"
"DMRTB1","-0.856861426150301","0.424492294155586","1.07054391364207","0.423480121047986"
"DMTF1","-0.495078845670845","0.609522847163888","0.543833845217192","0.362638243843671"
"DNAJC21","-0.504298904295651","0.603928838950305","0.496089981678911","0.309368861307512"
"DNAJC22","-0.128896551192718","0.879064899057351","0.146480785783745","0.378883497922016"
"DNAJC24","0.276284328402351","1.31822261887922","0.463304004600595","0.550951547867466"
"DNAJC25","0.834725699639297","2.30418192366218","0.519548923509292","0.108134369215285"
"DNAJC27","0.736236140639401","2.08806153555923","0.630260208873974","0.242747750891283"
"DNAJC28","-0.0919452613128943","0.912155078349985","0.358995915909538","0.797859841036941"
"DNASE1","0.0635922017265904","1.06565773675523","0.284679241316676","0.823238257589901"
"DNASE2","-0.559650759410052","0.571408588078209","0.494691924919274","0.257923924256935"
"DND1","0.375021704761854","1.45502299520308","0.512205139796954","0.46406425563315"
"DNTTIP1","-0.133290128231309","0.875211131812332","0.429675120101119","0.756400188331206"
"DNTTIP2","0.607718053700423","1.83623642133856","0.60559353161527","0.315615739348134"
"DOHH","-0.258208083107878","0.772434484814877","0.295395478300075","0.382058459853397"
"DOLK","0.519324668135723","1.68089210630792","0.527060773098034","0.324465842933239"
"DPH1","0.37804696014686","1.45943147638308","0.602792685969491","0.530554904821294"
"DPH2","0.321667315418708","1.37942578592201","0.427503098959916","0.451790881725624"
"DPH3","-0.280450721451419","0.755443170267953","0.512696271504843","0.584370878441163"
"DPH5","0.20585383644696","1.22857361818598","0.564189130953553","0.7152108994083"
"DPRX","-1.14080979230847","0.319560139666867","2.81096470829564","0.684858107454995"
"DR1","0.169256120778595","1.18442345553709","0.488873861653248","0.729180133094019"
"DRP2","0.0851573713084966","1.08888841300991","0.22628357902741","0.706671342458641"
"DSCAML1","0.0467837904075503","1.04789541954353","0.153991941514567","0.761275128217291"
"DSG2","-0.290222834993445","0.748096846847685","0.278993424647488","0.298223892113663"
"DSG3","-0.0563266522090225","0.945230323882749","0.0713858809288717","0.430085871353276"
"DSG4","0.211572182150317","1.2356191520572","0.267826867907547","0.429551849520524"
"DTD1","0.244809926976958","1.27737849493692","0.434208139315944","0.57288495663829"
"DTX1","-0.0604941627599961","0.941299263592086","0.261838675530316","0.817286827057677"
"DTX2","0.0768675649454136","1.07989905043229","0.317404342637131","0.808644154898386"
"DTX3","-0.433879330910331","0.64799044318473","0.36744364380358","0.237680155069033"
"DTX3L","0.381910871965315","1.46508149947892","0.331064672822831","0.248670807673496"
"DTX4","-0.00697916681546679","0.993045131010199","0.24390103364939","0.977171849041961"
"DUS4L","-0.0511695964651148","0.950117520294672","0.514305625391941","0.920747174516912"
"DYM","0.336023833791879","1.39937237676347","0.525896696202903","0.522852812449257"
"DYNLT1","0.592892372339196","1.8092137747904","0.408209318176605","0.146384181617652"
"DYNLT3","0.0910700143719663","1.09534569251458","0.537059054310536","0.865346983924429"
"DZIP1L","-0.120135440599417","0.88680031981611","0.240222044053608","0.617003504384654"
"EAF1","-0.587523075427831","0.555702013453915","0.549314083615663","0.284818470421524"
"EAF2","0.260929214217393","1.29813577262478","0.289232514627959","0.366980678293016"
"ECHDC1","-0.151426473525719","0.85948107456287","0.312937348593013","0.62846570691029"
"ECHDC2","0.0300352582964502","1.03049086666546","0.360144125375567","0.933535170302079"
"ECHDC3","0.339131677647197","1.40372817266672","0.281571201775083","0.228424965916772"
"ECM1","0.121370071042181","1.12904266105847","0.276315028708195","0.660483821829275"
"ECM2","0.0363060279991512","1.03697314075342","0.241768591834221","0.880631673436629"
"EDAR","0.0511792330795992","1.05251152125978","0.127058243840521","0.687094362541413"
"EDC3","-0.00351856695949655","0.996487615943449","0.546103617575822","0.994859234147123"
"EDC4","-0.939507412281982","0.390820301231806","0.624348504970601","0.132380536532678"
"EDDM3A","-0.164065733769428","0.848686232701473","0.660451525694105","0.803813717815117"
"EDDM3B","-0.518991782215341","0.595120256427569","0.903585796826813","0.565718042332271"
"EDIL3","0.0415345231430489","1.04240914847043","0.137749297720477","0.763016037116734"
"EEF1A1","-0.328536610623807","0.719976568951993","0.517486444090485","0.525513214766154"
"EEF1A2","-0.035711348356416","0.964918778679976","0.0937313338194998","0.703205542972299"
"EEF1E1","-0.33433348542009","0.715815028543484","0.447877301966384","0.455374762260463"
"EEF2K","0.522907762703333","1.68692570470437","0.539256042631512","0.332204207279654"
"EEPD1","0.128838189481586","1.13750604883001","0.307966487149838","0.675690265485168"
"EFCAB10","-0.161743620800137","0.850659267928047","0.236375236737856","0.493806990649216"
"EGR3","0.0520278795288871","1.05340511054219","0.177774697502867","0.769780599965978"
"EHBP1L1","-0.0727926637697711","0.929793589939874","0.28056537765392","0.795288120132112"
"EHMT1","0.089904137177539","1.09406939809751","0.501679085403642","0.857775584878858"
"EHMT2","-0.477526928749689","0.620315581048253","0.56416402492823","0.397311353630915"
"EID1","-0.0281048800757928","0.972286387983503","0.413833785302591","0.945854531942718"
"EID3","0.0186308049876161","1.01880544128723","0.2481986669791","0.940163725909065"
"EIF1AD","0.657885535182888","1.93070560622663","0.728298158313156","0.366356636478227"
"EIF3F","0.301355339619668","1.3516895650677","0.439636169299746","0.493050348744271"
"EIF4E2","0.476796826618488","1.61090611756015","0.473571559400415","0.314025839610032"
"EIF4E3","-0.0733443640493579","0.929280764032452","0.264925175706351","0.781895781810656"
"EIF4EBP1","0.707491303006567","2.02889498606617","0.197087701373799","0.000331022783706238"
"EIF4EBP3","0.230348676790579","1.25903893105792","0.332435176377871","0.488364110439136"
"EIF4ENIF1","-1.53735167253603","0.214949605245509","0.84038660622954","0.0673488968777403"
"EIF4G1","0.153461380854954","1.1658627616296","0.643492328435252","0.811507222302328"
"EIF4G2","-0.231851690546275","0.793063733434196","0.568477325929676","0.683386110576225"
"EIF4G3","-0.0871356193712499","0.916552784891466","0.435598260098395","0.841451912994041"
"EIF6","-0.457964977569292","0.632569629945455","0.48168908855119","0.341732273139098"
"ELANE","0.146793540918312","1.1581148350203","0.44725663333472","0.742753831811421"
"ELK1","-0.168976280485647","0.844528934964658","0.547457715522198","0.757582978632026"
"ELK3","-0.13046312956301","0.877688853123724","0.305152520491525","0.66899030248572"
"ELK4","-0.603159758856466","0.54708026047159","0.466765514075499","0.196283914833943"
"ELMO1","-0.070729375391967","0.931714002749177","0.321915843218537","0.826094002722115"
"ELMO2","0.31249657708678","1.36683326261415","0.50465085140945","0.535762723221049"
"EMB","-0.0948582381169582","0.909501858025816","0.171798307001249","0.5808463736294"
"EMD","-0.192745070269884","0.824692185899737","0.506241744161872","0.703398253658937"
"ENY2","0.530462737519404","1.69971865026154","0.468029356515223","0.257047870282331"
"EPDR1","0.108122554919975","1.11418428578543","0.22659149060555","0.633241406976155"
"EPO","-0.0527044973145001","0.948660302734083","0.253312849413027","0.835181422843781"
"EPS8","-0.230396392648839","0.794218717637193","0.254587765203433","0.365476904856988"
"EPX","0.377608921369975","1.45879232880015","0.35422670617839","0.286419491137451"
"ERF","0.1172280356956","1.12437579827611","0.386363138959772","0.761574278679368"
"ERG","0.231209970508261","1.26012380050811","0.288204643259863","0.422412782698585"
"ERH","0.348573299816628","1.41704440821201","0.536022300669663","0.515500869547384"
"ERI1","0.290624010018513","1.3372616924159","0.359455187846344","0.418795617214772"
"ERI2","0.395247922702678","1.48475224908444","0.433443240555723","0.36183225472243"
"ERI3","0.5091386811201","1.6638574657368","0.493088075360815","0.301813978138006"
"ERP27","0.000223479489024085","1.00022350446243","0.163372801376882","0.998908565092616"
"ERP29","-0.632159107951875","0.531443118325435","0.476166248586327","0.184309731782608"
"ERP44","0.691323449846882","1.9963558625466","0.702855114781297","0.325315613059427"
"ESCO1","-0.257869328241764","0.772696195080673","0.522293147557197","0.621500212197741"
"ESCO2","-0.0652714881889776","0.936813095159367","0.339356523926494","0.847476685543713"
"ESPN","-0.0787377474705222","0.924282288031454","0.136238765575797","0.56330504819306"
"ETF1","-0.280053934476765","0.755742979754323","0.604081836716514","0.642932462331701"
"ETNK1","0.360093330041935","1.43346319349741","0.327486536457599","0.271520904532169"
"ETNK2","-0.323370604945694","0.723705595788982","0.175467425405323","0.0653422086030847"
"EVI5","0.152867442588952","1.16517051671828","0.493561277364404","0.756771359511941"
"EVI5L","-0.158431277126949","0.853481615484267","0.405229670238806","0.695821904605131"
"EVL","0.0580367182840366","1.05975390734088","0.403972982732405","0.885765128217074"
"EXOC5","0.0683279929749161","1.07071643836147","0.511712748222175","0.893775801449933"
"EXOC6","-0.635922269948999","0.529446970049272","0.443905771764724","0.151983221990973"
"EXOSC1","-0.0106740404347333","0.989382724983219","0.489280488315968","0.982594898503706"
"EXOSC10","0.652800902681894","1.92091359324156","0.566186400394735","0.248919096214548"
"EXOSC2","0.25383080671083","1.28895370350105","0.47243517165035","0.591072993710223"
"EXOSC3","0.615528204268937","1.85063385414258","0.431178991708492","0.153422335901767"
"EXOSC4","0.205257381461175","1.22784104782035","0.334598796864259","0.539583279949681"
"EXOSC5","0.543640557621535","1.7222654695435","0.330565445189041","0.100056929925737"
"EXOSC6","-0.455449031146907","0.634163145001501","0.510517485953662","0.372322137091375"
"EXOSC7","0.0909127975414322","1.09517349927265","0.518018558523922","0.860685950959269"
"EXOSC8","0.677624389633102","1.96919413323261","0.401446533581047","0.0914195298760229"
"EXOSC9","0.209230935629532","1.23272964685831","0.470030751987971","0.65621635946915"
"F11R","0.79659437653508","2.2179744656591","0.509876385539691","0.118210636159378"
"F13B","0.189375876502559","1.20849511203967","0.870859502292545","0.827850977846783"
"F2R","0.170703265023134","1.18613872794781","0.314301756372313","0.587047851006108"
"F8A1","-0.0342960546135211","0.966285389039272","0.369653478794696","0.926079189405998"
"FABP12","-0.153498075268822","0.857702415043819","0.608027568768895","0.800691330496872"
"FADS1","-0.552346616656129","0.575597517622598","0.278957942796607","0.0476995450917527"
"FADS2","-0.387177859303163","0.678970322998233","0.174838249419465","0.0267949702429213"
"FADS6","-0.0166388073595498","0.98349885303655","0.126799793079796","0.895600410932673"
"FAIM2","-0.0953318605622473","0.90907119952464","0.155130198600979","0.538866434184488"
"FAM120A","0.808136293399813","2.24372244724533","0.67238022916879","0.229400836054638"
"FAM120AOS","0.21755207351501","1.24303015677196","0.509622393604083","0.669460350076365"
"FAM120B","0.933194695673179","2.54261911060759","0.539499617980367","0.0836765310802241"
"FAM120C","-0.116180811469781","0.890314229718726","0.321702072024461","0.717991713268811"
"FAM124A","-0.233481870507333","0.791771950033891","0.289218089534965","0.419501417537411"
"FAM124B","0.426049280224826","1.53119623096851","0.267101868678947","0.110693986031071"
"FAM136A","0.359489221024211","1.43259748697253","0.459444725989364","0.433954384849883"
"FAM13A","0.0587662305376714","1.06052729286493","0.37027598726755","0.873897936692044"
"FAM162A","-0.044892207581244","0.956100536668157","0.366638982902744","0.902548551511901"
"FAM162B","-0.142415333529483","0.867260979110019","0.253530414916397","0.57430081491686"
"FAM171A1","0.134488553439738","1.14395156461693","0.263324968565582","0.609538555792646"
"FAM171A2","-0.283010134177878","0.753512151594846","0.175555745154492","0.106944249033803"
"FAM174A","0.0119682496501221","1.01204015572693","0.419110931211407","0.977218480314919"
"FAM174B","-0.00937029053843814","0.99067347383232","0.188922877297546","0.960442345326614"
"FAM200A","0.0345201098353652","1.03512284431679","0.522222483389279","0.94729637580289"
"FAM200B","0.0652601476174411","1.06743667937589","0.418003595541991","0.875935744433188"
"FAM25A","0.192010043284259","1.21168268617744","0.155023830905829","0.215499580399636"
"FAM43A","0.0994501874711317","1.10456344827091","0.248835745583956","0.689405496890868"
"FAM43B","-0.0396551467034381","0.961120827694648","0.221221303553381","0.857737046494584"
"FAM47A","3.00977813854338","20.2828994324039","1.53245735698866","0.049527678737583"
"FAM47C","0.249653563588197","1.28358066057403","0.298356667878795","0.40272628299046"
"FAM47E","-0.0424910990132421","0.958398996179755","0.185509352664239","0.818829292946983"
"FAM53A","-0.0862819330364164","0.917335567556974","0.265129197291365","0.74485297510882"
"FAM53B","-0.423509772748663","0.654744776979024","0.363355567132225","0.243795663620314"
"FAM53C","0.0718534752865827","1.07449789203309","0.641554240861092","0.910824147727273"
"FAM78A","0.108213419461262","1.11428553022916","0.216486699634864","0.617172430359391"
"FAM78B","0.202347408879727","1.22427325764027","0.191833552828624","0.29151352018059"
"FANCA","-0.0314586957063327","0.969030980767348","0.339426158379589","0.926156196211316"
"FANCB","0.0374147097632658","1.0381234515109","0.349201047514073","0.914674939363403"
"FANCC","0.323811719836476","1.38238700656388","0.388771160375052","0.404895006813757"
"FANCE","-0.394208643027404","0.674213371645548","0.351476845803945","0.262041976259811"
"FANCG","0.301795944635465","1.35228525749277","0.378525785059278","0.425280906440888"
"FANCI","-0.203217655146394","0.816100593599157","0.41538833953366","0.624683613984906"
"FANCL","-0.315561197026977","0.729379433821623","0.428567549733884","0.461538335914762"
"FANCM","-0.0422091971082082","0.958669208767493","0.490708893566836","0.931453081123891"
"FAR1","0.572550690410482","1.77278311033059","0.475666870430778","0.228713292005269"
"FAR2","-0.0815937781138032","0.921646275551813","0.171537988835373","0.634316546111474"
"FARP1","0.0320550702994956","1.03257436791908","0.316724460055768","0.919385293249198"
"FARP2","-0.0461961354005033","0.954854663021562","0.439633815186809","0.91631338660666"
"FAT1","-0.12596597773739","0.881644841825501","0.180642759784097","0.485601970850372"
"FAT3","-0.0248403284360998","0.975465653720702","0.152036951767662","0.870216497933845"
"FAT4","-0.0126944587781481","0.987385775992501","0.189945619613074","0.946715393011336"
"FBLN1","-0.228612247772667","0.795636983712685","0.238250860100546","0.337284628560429"
"FBLN2","-0.0461598108480233","0.95488934831984","0.19413007887783","0.812053486770596"
"FBLN5","-0.234214605719366","0.791192003345829","0.192245229942802","0.223105559801026"
"FBLN7","-0.046115703171508","0.9549314671992","0.201312617901997","0.81881056517912"
"FBN1","0.0940670437316542","1.09863339993098","0.212607573225307","0.65816760965006"
"FBN2","-0.0241485666903036","0.976140676995006","0.117689324597865","0.837424384567631"
"FBXW10","0.167753454394636","1.18264499877432","0.177172267518954","0.343721280418336"
"FBXW11","-0.118188427266907","0.888528613821825","0.413643723742356","0.775088617762079"
"FBXW12","-0.271061088330979","0.762569910859054","0.786481605431875","0.7303573175526"
"FBXW4","-0.0929053939470921","0.911279708794497","0.477438759494855","0.84571297174411"
"FBXW9","-0.0731234897629994","0.929486040927394","0.401118603158344","0.855348143038958"
"FCAMR","0.00651086127434527","1.00653210300725","0.160825900874043","0.967707334595878"
"FCER1A","-0.0113964585270583","0.988668235113735","0.11641675596635","0.922016760312239"
"FCER2","0.0475306585504603","1.0486783515866","0.116325239376615","0.682832184880039"
"FCGR2A","0.286644544375494","1.33195067995983","0.284817228568819","0.314215620958126"
"FCGR2B","0.248767308807301","1.28244358502067","0.206724008624928","0.228829731660658"
"FCGRT","-0.126188752513299","0.881448455469207","0.315695826902023","0.689365520907449"
"FCHSD1","-0.197811674378214","0.820524364349271","0.248098650183724","0.425270687322693"
"FCHSD2","0.288456527590374","1.33436634014187","0.450275826398668","0.521768407600591"
"FCN1","0.0304293062527716","1.0308970095001","0.126653465219026","0.810131488933087"
"FCN2","0.0844671446767307","1.08813709254875","0.312198335187238","0.786732511527243"
"FCN3","0.0375793877839522","1.03829442170326","0.271051475298901","0.889732267892333"
"FECH","-0.445440025597264","0.640542358977426","0.429158425796117","0.299298717406852"
"FERMT1","0.189362171336145","1.20847854952655","0.173209051353818","0.274280562514805"
"FERMT2","-0.0949460305837062","0.909422014119086","0.243472219001233","0.696561253568257"
"FERMT3","0.245209658187841","1.27788920505604","0.223171046875371","0.271876207093305"
"FEV","0.25091641156226","1.28520265175936","0.206255748726392","0.223782895224791"
"FEZF1","-0.363630079890824","0.695148296520162","0.434870758565085","0.403053843358942"
"FEZF2","-0.0189754234760367","0.981203476517236","0.185004286523721","0.918306253800979"
"FGFR2","-0.0091016870428374","0.990939607931065","0.13723101988136","0.947120010180037"
"FGFR3","-0.1360601898896","0.872790097768077","0.126727925441379","0.282983991716298"
"FGFR4","-0.306737542729556","0.735843703095396","0.193628800924402","0.113159027059707"
"FGFRL1","-0.368133091268205","0.692025073064836","0.215816372346503","0.0880509126530405"
"FGGY","0.106646774882272","1.11254120756737","0.370199034261241","0.773285838497481"
"FIBCD1","-0.267737898131557","0.765108291137357","0.166119483609051","0.10702314036671"
"FIG4","0.141435726237227","1.15192646323316","0.407847111418028","0.728751989023975"
"FIGLA","0.000486098777133925","1.00048621694229","0.338439351699714","0.99885400272161"
"FIGN","0.193902497647985","1.21397791148391","0.166267666224822","0.243530808233328"
"FILIP1L","0.30607599986476","1.35808551694147","0.287248772756824","0.286630150448873"
"FITM1","-0.00750836454389244","0.992519752809381","0.348464543931703","0.982809313827709"
"FITM2","-0.215422682796831","0.80620060102413","0.345376315345109","0.532802799715639"
"FKBP15","0.6543220157437","1.92383774341653","0.570985693340508","0.251815145020337"
"FLRT1","-0.318767919556301","0.727044262483093","0.248857886688183","0.200220531517576"
"FLRT2","-0.0729852722811793","0.929614521026251","0.172704459862493","0.672585573638971"
"FLRT3","0.00858759800679154","1.00862457720492","0.11301745950501","0.939431268864837"
"FLT3LG","-0.0180918226048205","0.982070851914321","0.218247158984169","0.933934212359199"
"FMN1","-0.0921596339235849","0.911959558242311","0.176137372545292","0.600817065086985"
"FMN2","0.237396200733278","1.26794337836697","0.14049337416268","0.091079169332661"
"FMR1","-0.0194617497150684","0.980726407535761","0.611206359880465","0.974598421952412"
"FNBP4","0.435031673763782","1.5450119945213","0.605093826670521","0.47217227019486"
"FNIP1","0.0937772283259563","1.09831504518075","0.546261446237077","0.863696215327171"
"FNIP2","-0.110808082272697","0.895110520022232","0.277971688404323","0.690165248391025"
"FNTB","0.297949529538058","1.34709379771757","0.758043595813814","0.694282070870131"
"FOLH1","-0.445029498407315","0.640805373015613","0.208757285748352","0.0330230093188922"
"FOSB","0.252509282390645","1.28725144487011","0.137256941799277","0.0658147694816181"
"FOSL1","-0.104158984360298","0.901082028082904","0.14532248259135","0.473532211692592"
"FOSL2","0.0972578414177238","1.10214451549208","0.370843117960211","0.79311990632831"
"FOXB2","1.50372229143036","4.49840230963438","0.800816434459069","0.0604172135875378"
"FOXC1","-0.0436703967256358","0.957269424617492","0.226121155332454","0.846858481343369"
"FOXC2","-0.083380065917674","0.920001419580762","0.121312164001582","0.491882192211855"
"FOXE1","-0.481736658931467","0.617709708682661","0.294565101794913","0.101961743669355"
"FOXF1","0.0882962640891312","1.09231168682246","0.220796338014374","0.689230811061242"
"FOXF2","0.285571664054433","1.33052242259829","0.192232204518892","0.137396656768036"
"FOXN4","-0.000621989451326481","0.999378203944014","0.175169343499713","0.997166885897766"
"FOXO3B","0.175017263178831","1.19126678148633","0.356936495431694","0.623899229347864"
"FOXR1","1.30567844112414","3.69019182252032","1.12548569837386","0.246007196272549"
"FPGS","0.138293570930527","1.14831261199804","0.377553351808731","0.714149572710311"
"FPGT","0.0229946340468298","1.02326104876162","0.493955873423284","0.962870288605842"
"FRRS1","-0.257763468135273","0.772777997111879","0.220584170802476","0.242585284064699"
"FRS2","-0.153953164756138","0.857312172495863","0.572135962414574","0.787864327864048"
"FRS3","0.166247968821903","1.18086588334334","0.363733752645744","0.647628275986514"
"FRYL","-0.436058270283924","0.646580048434709","0.3466053224011","0.208361733972998"
"FSCN1","-0.141515913464157","0.868041361929881","0.237751134067826","0.55169169069062"
"FSCN2","-0.388633089671177","0.677982983342791","0.295300441545399","0.188153915845553"
"FSCN3","-0.264508526615394","0.76758310395376","0.488722515222511","0.588352954475911"
"FTCD","0.225605415846113","1.2530811217609","0.144404791300494","0.118214380007074"
"FUNDC1","0.0292572021063624","1.02968939870181","0.482607077121535","0.951659268935854"
"FUS","-0.230049692980933","0.794494120741165","0.598843500782215","0.700862370966864"
"FUT1","0.265324118204999","1.30385350995839","0.25698189066911","0.301855591998475"
"FUT2","0.0879483959553687","1.09193177247836","0.146824201338107","0.549169708235928"
"FUT3","-0.0171743135621765","0.982972324292759","0.131094646991601","0.895769787169798"
"FUT4","0.166936155701475","1.18167881944468","0.302230897450489","0.580711029085317"
"FUT5","-0.648572957746374","0.522791289955679","0.280777797890592","0.0208928386141904"
"FUT6","-0.0878953140262885","0.915856749060549","0.142402287041787","0.537081407876491"
"FUT7","0.0360361454823646","1.03669331759374","0.152766173191687","0.813517353139396"
"FUT8","-0.269303232827256","0.763911577456352","0.392020296509512","0.492106376121401"
"FUT9","0.0729248632868717","1.0756497130944","0.125845388197808","0.562265457160203"
"FUZ","-0.125097421284165","0.882410932790786","0.209735799608042","0.550873043023074"
"FXR1","-0.460133970906137","0.631199077529858","0.634903908283301","0.468617627465618"
"FXR2","-0.333786654153967","0.716206565624455","0.547020143754008","0.541735429429009"
"FYN","-0.360867522620642","0.697071338534407","0.311040439109899","0.245969474106412"
"FZD1","-0.382907597574287","0.681875903362587","0.34043511817524","0.260691005210161"
"FZD2","-0.252172916546492","0.77711035121225","0.272626095059127","0.354977777906938"
"FZD3","-0.0811795093694701","0.922028163893845","0.231256839349468","0.72556123201915"
"FZD4","-0.191684227521257","0.825567518838206","0.318770585072952","0.547624574600132"
"FZD5","-0.116009306174074","0.890466936418596","0.272218834330115","0.669989849660317"
"FZD6","0.333844176445097","1.39632554621114","0.316765390467593","0.29192128553164"
"FZD7","-0.33261522333299","0.717046043668843","0.219452175374095","0.129604955916297"
"G2E3","0.261735619641821","1.29918301854911","0.454525168367034","0.564720587458949"
"G6PD","-0.492716525397788","0.610964437421173","0.421661973707209","0.242600828291821"
"GAB2","0.19173526271405","1.21134978505749","0.245099510978338","0.434052873328014"
"GAB3","0.161358538821198","1.17510621448982","0.209470808508096","0.441112967321688"
"GABPA","0.704559109474847","2.02295458676787","0.60925953164492","0.247509940374336"
"GABPB1","-0.244086300536079","0.783420021777553","0.826148941232679","0.767649591650517"
"GABPB2","0.533470937210862","1.70483944170082","0.378648745650997","0.15887042594443"
"GADD45A","-0.403143873230737","0.668215954019223","0.3212101748442","0.209450390142993"
"GAK","-0.068329344968589","0.93395283025406","0.501505323877036","0.891624840128992"
"GAL","0.230984424965373","1.25983961725076","0.152185802180087","0.129070103680926"
"GAMT","-0.211666990128517","0.809234135656753","0.153693936983322","0.168451024937483"
"GAN","-0.0293327524836109","0.971093276999131","0.293860943298385","0.920488436967344"
"GANAB","-0.249049860618203","0.779541104014323","0.564220518393947","0.658919691365038"
"GAPDHS","-0.371619243670445","0.68961676849141","0.396144377394525","0.348197946829877"
"GAS2","-0.141849767582686","0.86775161111609","0.199439390652531","0.476933986342233"
"GAS2L2","0.0174429427829813","1.01759595930084","0.14593566285212","0.904859528887682"
"GATAD1","-0.152951434818813","0.858171398048815","0.516822223546262","0.767271372383543"
"GBF1","-0.28514019887904","0.751908830154252","0.595486829894848","0.632055701451221"
"GCAT","-0.40368312191665","0.667855716581624","0.226634506794675","0.0748785310313778"
"GCC1","-0.10323708679735","0.901913116438913","0.543782408066563","0.849426678858641"
"GCC2","-0.118513030243857","0.888240241594446","0.417493689672031","0.776511666091005"
"GCGR","-0.24139659279133","0.785530029056905","0.327262975270242","0.460743769550049"
"GCHFR","-0.142372185286729","0.867298400704609","0.265420024560128","0.591679829783232"
"GCKR","-0.37540988370966","0.687007627837784","0.545387122567434","0.491240877791848"
"GCNT1","-0.248811215286997","0.779727160059099","0.213478839533076","0.243813575493748"
"GDF10","0.0755380395267535","1.07846425120753","0.123159770104475","0.539655703827401"
"GDF11","-0.384996074097628","0.680453307592598","0.34195315579085","0.26021897137518"
"GDF15","-0.147556463629962","0.862813719351388","0.152468424744509","0.333152381805261"
"GEN1","0.34380951496835","1.41030996698113","0.484591265306191","0.478024476947418"
"GFI1","0.11690871563588","1.12401681984661","0.17646487035163","0.50764815174138"
"GFPT1","0.310127043026464","1.36359833878829","0.406046832231578","0.445003357585356"
"GFPT2","0.200964444712799","1.22258130182122","0.237574794612048","0.397608706407206"
"GH1","0.214971358171991","1.23982638556341","0.321439558061563","0.503637790460321"
"GH2","0.0893047225374474","1.09341379339217","0.825156581214262","0.913815146014052"
"GHR","-0.120178132458673","0.886762461469795","0.170184922122423","0.480087371435771"
"GHRHR","-0.179532626613761","0.835660685719946","0.235018437848944","0.444921659405209"
"GHSR","-1.35382885832146","0.258249564245051","1.59966741902681","0.397374836451428"
"GIN1","0.392419993627511","1.48055940635501","0.618978495545975","0.526093867074134"
"GJC3","0.238871228730391","1.26981501036427","0.207654769705605","0.250008539248606"
"GKAP1","0.203271517894523","1.22540514250618","0.271178346026474","0.453504027025632"
"GLA","0.149652340961097","1.16143039075755","0.48866827569142","0.759417917633824"
"GLB1","-0.237142671894053","0.78887872916584","0.446930986774742","0.595694304797628"
"GLDC","-0.0614463346029984","0.940403411507704","0.0974303297345037","0.528256663934025"
"GLDN","0.0376821649037351","1.03840114009742","0.164582602338292","0.818903159039465"
"GLIS1","0.176340464306493","1.19284411036648","0.196695628332537","0.369978090011322"
"GLIS2","0.113955504806099","1.12070225791047","0.261601519115138","0.663121747253362"
"GLIS3","0.0256563084813035","1.02598826440489","0.193189118207104","0.894348305579914"
"GLO1","-0.0659244344126466","0.936201606243014","0.434468615848713","0.879395335362562"
"GLRA2","0.0496357171552039","1.0508882060948","0.20775433177611","0.811171154443429"
"GLRA3","0.0774640296263401","1.08054336421094","0.174251619964588","0.656643029983647"
"GLS","0.0281650799496754","1.02856546594263","0.30872361197345","0.92730925913934"
"GLYATL1","-0.0895945104002896","0.914301850006976","0.161202852613471","0.578356216713001"
"GLYCTK","-0.120485519123644","0.886489924403418","0.273146001290924","0.659138435687313"
"GMCL1","-0.270958043296178","0.762648493950786","0.443944697238226","0.541635356600043"
"GMDS","-0.429492656884893","0.650839209767555","0.378756629095208","0.256813775018151"
"GMFG","0.0286510570532737","1.02906544668839","0.245917669902921","0.907250973653286"
"GNAO1","0.153496836526035","1.16590409880902","0.15450504933283","0.320478740161215"
"GNAT1","0.26633360306008","1.30517039490581","0.209558066619743","0.203753604478949"
"GNAT2","0.769671769511242","2.15905746898059","0.368609288275795","0.0367940232111967"
"GNAT3","0.521330201541214","1.68426657425119","0.366961396400223","0.155413388017593"
"GNG2","-0.108208511255804","0.897440450484755","0.283028024504662","0.702220780334644"
"GNG3","-0.155770794841977","0.855755311425565","0.331931829195019","0.638865577345903"
"GNG4","-0.158017277298749","0.85383502987815","0.105943009878739","0.135822153837981"
"GNG5","0.0494201637528428","1.05066170797857","0.480002001199031","0.917996110253738"
"GNG7","-0.258094586943395","0.772522158141418","0.156279751009802","0.0986383769995982"
"GNG8","1.66396240961637","5.28019173030352","1.00213812092586","0.0968315479594221"
"GNMT","0.127347561981288","1.13581171415653","0.252658273772906","0.614239705271331"
"GNPAT","-1.00833463984224","0.364826040696204","0.451853227304057","0.0256444894596282"
"GNS","-0.257523741060555","0.772963275127724","0.422444412050321","0.542124258991712"
"GOLGA6L1","0.292494845366512","1.33976583054428","0.297355643067747","0.325286032275262"
