"","coef","exp(coef)","se(coef)","Pr(>|z|)"
"F13B","-0.231489969648697","0.793350653048972","1.16645713638633","0.842688607283961"
"F2R","0.24535544753676","1.27807552127236","0.326746556091845","0.452710153667437"
"F8A1","-0.239402394036386","0.787098095060797","0.410854492394516","0.560099400816149"
"FABP12","0.0253941365148074","1.02571931430114","0.536845272984807","0.962272116319167"
"FADS1","-0.0937095866950158","0.910547158856509","0.319077177206824","0.768995250168013"
"FADS2","-0.148803194493061","0.861738693131796","0.202631190573216","0.4627325058612"
"FADS6","-0.0345567335833238","0.966033531587918","0.134906739341459","0.797832884209369"
"FAIM2","-0.0786446312497088","0.92436835771226","0.149839066501062","0.599680059391722"
"FAM120A","0.504666587247938","1.65643315244673","0.640541662696954","0.430769985766165"
"FAM120AOS","0.626737223096629","1.87149433822377","0.518629978143331","0.226875087454915"
"FAM120B","1.26568567436562","3.5455229770549","0.620811982487459","0.0414741411567345"
"FAM120C","-0.345402910109239","0.707935061805126","0.319845759018707","0.280184659565181"
"FAM124A","0.248801108601332","1.28248693208226","0.265657406532319","0.348990731556974"
"FAM124B","0.14262709297605","1.15329964792789","0.27182690707512","0.599792998270746"
"FAM136A","0.302989656719633","1.35390046059781","0.457883338478964","0.508151953016758"
"FAM13A","-0.102018386775217","0.90301294802014","0.375442770920659","0.785831019603356"
"FAM162A","-0.310562485440061","0.733034518996198","0.398524539673145","0.435814376420917"
"FAM162B","-0.0657347386781003","0.936379216539818","0.26132438171027","0.801393079795795"
"FAM171A1","0.205435250687333","1.22805946238141","0.306157884767278","0.502213642153845"
"FAM171A2","-0.0857935819730422","0.917783658760864","0.165056770679371","0.603215342328043"
"FAM174A","-0.218777927389605","0.803500133714435","0.444429646965124","0.622530799028198"
"FAM174B","-0.0602982646608222","0.941483680391438","0.20537799341514","0.76906623339172"
"FAM200A","-0.217171687101322","0.804791785074369","0.558927105646624","0.697608318499908"
"FAM200B","-0.361350532557688","0.696734727450859","0.497941091046128","0.468029249505903"
"FAM25A","0.106073106518382","1.11190316090416","0.214978101627084","0.621720415941909"
"FAM43A","0.0298450369984389","1.03029486399775","0.269109312737494","0.91169324632729"
"FAM43B","0.09976203222206","1.10490795429772","0.204844010872293","0.626247956127123"
"FAM47A","3.88824130665049","48.8249428693029","1.59746395078917","0.0149326322307076"
"FAM47C","0.185727520718767","1.2040941249729","0.326540660305445","0.569510179802091"
"FAM47E","0.202691482980976","1.2246945708384","0.186718996146953","0.277681268158006"
"FAM53A","-0.207848392531076","0.812330182699707","0.290913066225925","0.474937165434745"
"FAM53B","-0.361694253282779","0.69649528643792","0.400616461880247","0.366608583352797"
"FAM53C","-0.182396100961775","0.833271215508773","0.686003855286297","0.790330061361191"
"FAM78A","-0.0232211294174025","0.977046406181028","0.243424272889795","0.924002161185086"
"FAM78B","0.176835833211484","1.19343515462764","0.203450470203172","0.384746659433084"
"FANCA","0.0801874759327474","1.08349017696686","0.345709071861525","0.816576272177483"
"FANCB","0.0214480660781769","1.02167972912437","0.365069892433914","0.953150775888163"
"FANCC","0.468671329948577","1.59786974051126","0.414592535833965","0.258291533942477"
"FANCE","0.148034753496901","1.15955319419107","0.363431125669428","0.683768959574545"
"FANCG","0.778320509526013","2.17781157851396","0.411377627955982","0.0584929119926141"
"FANCI","0.146673775215883","1.15797614088916","0.421624069230883","0.727931741643009"
"FANCL","-0.365274524169753","0.694006103274909","0.512803365373174","0.47627336543703"
"FANCM","0.267768449205751","1.30704445779081","0.524794342117808","0.609886823726864"
"FAR1","0.220198489373463","1.24632408812503","0.465188605372617","0.635961252179411"
"FAR2","0.00158030446175631","1.00158155380088","0.186057961523831","0.99322315819918"
"FARP1","0.296753960646817","1.34548421665369","0.287835379865563","0.302547851511438"
"FARP2","0.111775365482205","1.11826163226629","0.42015575507897","0.790213666791068"
"FAT1","-0.0216608039643471","0.978572106542421","0.216304474836501","0.920232908446744"
"FAT3","0.0395077241964417","1.04029853432416","0.147207317671849","0.78840566006144"
"FAT4","0.0990150973064199","1.10408296811194","0.180337565751078","0.582968257065931"
"FBLN1","-0.0417695101807632","0.959090815767083","0.215855412441611","0.846562008310954"
"FBLN2","-0.016618348729697","0.983518974281371","0.17146996576642","0.922792335835225"
"FBLN5","-0.114244716058619","0.892039632746851","0.200383523711352","0.568589333802982"
"FBLN7","-0.108532928510959","0.897149352538296","0.217081130922824","0.617099849103865"
"FBN1","0.27456050787898","1.31595219713645","0.234019009730131","0.240699498658899"
"FBN2","-0.0964165870853585","0.908085640510756","0.122347393111009","0.430663999011755"
"FBXW10","0.187705145966883","1.20647772807554","0.178252249989715","0.292326782172763"
"FBXW11","0.232948835574308","1.26231689195617","0.482336029179321","0.629124392832581"
"FBXW12","-0.51375705413917","0.598243717244086","0.923982233904602","0.578193888399119"
"FBXW4","0.0288185538652341","1.02923782630612","0.485547496763597","0.952671188248105"
"FBXW9","0.688290236927996","1.99030966449227","0.385596624841717","0.0742612068439057"
"FCAMR","-0.0141338119802083","0.985965601425749","0.192566754700966","0.941490246607834"
"FCER1A","-0.0378582106434227","0.962849453017412","0.126954619416994","0.765548459050362"
"FCER2","-0.0557736201181217","0.945753211158543","0.144426725620874","0.699368968017808"
"FCGR2A","0.218338303382807","1.24400784850264","0.344382384411418","0.526081065309655"
"FCGR2B","0.326379824038805","1.38594168288064","0.239364399588939","0.172716477999963"
"FCGRT","-0.111234442440906","0.894728961896724","0.348836965854402","0.749823357010704"
"FCHSD1","-0.064727185735205","0.937323143623511","0.291154061565433","0.824070626188271"
"FCHSD2","-0.00845855920962588","0.991577113750852","0.490306895957118","0.986235928753827"
"FCN1","-0.0690042882873879","0.933322677713753","0.131235165916547","0.599022737187204"
"FCN2","0.186422598972385","1.20493135555115","0.277558125588705","0.50180497025892"
"FCN3","-0.199167743970251","0.819412430309618","0.261790767930222","0.44678263230772"
"FECH","0.0683622764007698","1.07075314681834","0.346010596862706","0.843379331419165"
"FERMT1","0.0288916851499918","1.02931309854303","0.155709353036659","0.852798600071016"
"FERMT2","-0.0315772266754452","0.968916127393073","0.24934322558327","0.899224064759949"
"FERMT3","0.166319013911719","1.1809497810463","0.250010446510842","0.505891719310387"
"FEV","0.329945983261813","1.39089299493181","0.219142877370203","0.132164652542224"
"FEZF1","-0.456078829435283","0.633763875880929","0.508557604797931","0.369821062500555"
"FEZF2","-0.0773947071359606","0.925524470388589","0.168105891971642","0.645234451888098"
"FGFR2","-0.0788811597104364","0.924149744142649","0.143591880209486","0.582770248239342"
"FGFR3","-0.287228717828818","0.750340093052776","0.145809386249342","0.0488507696757709"
"FGFR4","-0.455367363064425","0.634214938004422","0.213403505072452","0.03285648361296"
"FGFRL1","-0.135187896644188","0.873551758822624","0.218126206993046","0.535409773766836"
"FGGY","-0.00755301441536674","0.992475437919316","0.379820111844006","0.984134498834377"
"FIBCD1","-0.144923801791939","0.865088208770705","0.165817953593727","0.382121832408121"
"FIG4","0.0357764777061544","1.03642415669307","0.399536886761033","0.928648897425636"
"FIGLA","0.146173913831187","1.1573974579746","0.263930611818476","0.579692023178335"
"FIGN","0.0632555495790637","1.06529904117083","0.1605224271068","0.693536365027727"
"FILIP1L","0.27134718988856","1.31173041087038","0.298248262922565","0.36292636702107"
"FITM1","0.105237506580801","1.11097444276476","0.377191633100627","0.780242706876693"
"FITM2","-0.0498507787944786","0.95137137869319","0.338883355125203","0.883050673990706"
"FKBP15","0.564432547660872","1.75844966318135","0.653694683921709","0.38789020576458"
"FLRT1","-0.187295850364384","0.829198381449721","0.224308011961464","0.403721071008627"
"FLRT2","0.0185815510764831","1.01875526237033","0.168331582079001","0.912102779559227"
"FLRT3","-0.167944297600787","0.845400924232923","0.133736658225458","0.209194451449219"
"FLT3LG","-0.0617638644470096","0.940104852762305","0.235324553046136","0.792964912707609"
"FMN1","0.109550572555249","1.11577649717687","0.221826788999383","0.621407620130259"
"FMN2","0.115491235027287","1.1224246764835","0.151979752247514","0.447307197863873"
"FMR1","-0.241551502182176","0.785408352503276","0.582440275736355","0.678344537652959"
"FNBP4","0.0873535585306445","1.09128244373651","0.644692486915721","0.892219352210006"
"FNIP1","0.682805388740306","1.97942300127599","0.608356958037715","0.261702506924571"
"FNIP2","0.242339597803699","1.27422684398598","0.297928143239395","0.415979436493508"
"FNTB","-0.0361483977218695","0.964497153682219","0.683244659029254","0.957806039031292"
"FOLH1","-0.200693867043236","0.818162859835125","0.192463310050609","0.297057473553975"
"FOSB","0.168607903504831","1.18365594057886","0.145337698024518","0.246003500449484"
"FOSL1","-0.223660800738956","0.799586307460541","0.15218594677495","0.141655281787745"
"FOSL2","0.37506948319384","1.45509251558107","0.405681960102095","0.355204871487284"
"FOXB2","1.72358888901456","5.6046067249066","0.862321298453614","0.0456323730472312"
"FOXC1","-0.209220568477204","0.811216287167797","0.185602177411912","0.259635625324778"
"FOXC2","0.0411180826313002","1.04197513744735","0.112294204397814","0.714242785969241"
"FOXE1","-0.286860318422069","0.750616568821545","0.242381489292553","0.236608062854424"
"FOXF1","-0.119474599095486","0.887386547953751","0.24937831796899","0.631874772531082"
"FOXF2","0.135342966095846","1.14492938898499","0.17748155377532","0.445716998883675"
"FOXN4","0.0439639375166228","1.04494467090913","0.163452329713805","0.787951994770346"
"FOXO3B","0.0944258122623441","1.09902762573532","0.362973687654647","0.794751880166197"
"FOXR1","0.720708288894562","2.05588885832029","0.848509906267494","0.395669258998519"
"FPGS","-0.00903333402615724","0.99100734395757","0.399592156371697","0.981964250844022"
"FPGT","-0.198238166584823","0.820174491716823","0.462986438294596","0.668525369710967"
"FRRS1","-0.240063657451311","0.786577787935569","0.236276057223014","0.309614909272784"
"FRS2","-0.111995534402867","0.894048249950745","0.451888436761488","0.804259053569154"
"FRS3","0.0760965448402685","1.07906674745528","0.371151077278957","0.837549866228436"
"FRYL","-0.300609429400937","0.740366881820839","0.348361643378941","0.38817955933859"
"FSCN1","-0.0847629442901457","0.918730048793172","0.242725518643222","0.7269292905002"
"FSCN2","0.0304837906246221","1.03095317880627","0.23404693648631","0.8963714186731"
"FSCN3","0.0130017315460387","1.01308662156442","0.449546624414723","0.976926898715424"
"FTCD","0.244424295781886","1.27688599290953","0.15794802936405","0.121743151090367"
"FUNDC1","-0.72432673501078","0.48465075752441","0.525414822540994","0.168024069846449"
"FUS","-0.25636424692207","0.773860041311596","0.650153407727133","0.693349618846606"
"FUT1","0.394836016777612","1.48414079677485","0.300845020839193","0.189377347590001"
"FUT2","0.151233310935345","1.16326802957566","0.145497766498498","0.298609374629512"
"FUT3","0.0962249326240114","1.10100668846701","0.154111496724902","0.532374663979"
"FUT4","-0.0627201680837754","0.939206256806439","0.296079849383734","0.832235516501189"
"FUT5","-0.397293518958114","0.67213671180904","0.215918684316803","0.0657661024336802"
"FUT6","-0.000334843974367761","0.999665212079619","0.166363531341019","0.998394079189786"
"FUT7","-0.0125380132794061","0.987540260136537","0.164348220818416","0.939188926021701"
"FUT8","-0.627762375412237","0.533784875845061","0.437747842634319","0.151551423156134"
"FUT9","0.214345877026933","1.23905114001211","0.142243234819906","0.131837108838048"
"FUZ","-0.0974504891619768","0.907147254064724","0.247698914831336","0.694006968649794"
"FXR1","0.0386662155186337","1.03942348231359","0.661497956348779","0.953388189774304"
"FXR2","0.316074056474126","1.37173183748793","0.543546023963159","0.560900985094301"
"FYN","-0.755679241796928","0.469691472275731","0.332798917610685","0.0231664666379166"
"FZD1","-0.0457703367808638","0.955261325391027","0.353531582960907","0.896988888828535"
"FZD2","-0.166777421937294","0.846387977769682","0.286789508313559","0.560881615677169"
"FZD3","0.108867432419138","1.11501452576498","0.264117755130892","0.680198126801672"
"FZD4","-0.110045982121966","0.895792943889099","0.332000421041597","0.74029449663498"
"FZD5","-0.198197994865192","0.820207440198346","0.291634888962447","0.496751418791511"
"FZD6","0.39370100762896","1.4824572390001","0.397482868680166","0.321936885676587"
"FZD7","-0.0114188353941983","0.988646112063515","0.238731051097989","0.961850628309676"
"G2E3","0.0565270715650304","1.05815526033143","0.455563645029128","0.901250656924747"
"G6PD","-0.850309190961233","0.427282799543197","0.456536880584667","0.0625297919624484"
"GAB2","0.806079569839449","2.23911247277177","0.279699006864677","0.00395217882322434"
"GAB3","0.0641068731808574","1.06620634153585","0.241607151238714","0.790751277762132"
"GABPA","0.45992544781223","1.58395589321537","0.610986243068087","0.451594694955878"
"GABPB1","0.0553885694588178","1.05695123386223","0.727782154064027","0.939334787621365"
"GABPB2","0.733045129589189","2.08140912772407","0.424182424214817","0.0839637551284037"
"GADD45A","-0.260675762393245","0.770530714151187","0.325113917872369","0.422669685369631"
"GAK","0.086993058093808","1.09088910684215","0.56541550276982","0.877722593813892"
"GAL","0.160089613541093","1.1736160381686","0.142090728376507","0.259881279045044"
"GAMT","-0.0642376431299869","0.937782115571168","0.171549130151631","0.708064903911969"
"GAN","0.107162378715465","1.11311498598704","0.301024256073237","0.721846178811583"
"GANAB","-0.284282241409604","0.752554212767247","0.612135044125891","0.64235331825312"
"GAPDHS","0.325295401078155","1.38443955051822","0.371686065414102","0.381471304030257"
"GAS2","-0.262680692482567","0.76898740157153","0.186001661265318","0.157876606075226"
"GAS2L2","-0.0124703706274429","0.987607062237963","0.146662812911053","0.932239537233442"
"GATAD1","0.167636893779509","1.18250715697941","0.497535524807147","0.736166261228675"
"GBF1","-0.190500113359777","0.826545664032019","0.633622376409173","0.76367953920211"
"GCAT","-0.37510043691349","0.68722025304356","0.261007760385919","0.150682849665143"
"GCC1","0.684759358647508","1.9832945154334","0.477601473807331","0.15164466674979"
"GCC2","-0.195548935921681","0.822383098504576","0.431130486778037","0.650136545029805"
"GCGR","-0.228545168139594","0.795690356539706","0.455967087633418","0.616208052036941"
"GCHFR","0.0974836743331543","1.10239344410831","0.281499320158222","0.729116041302828"
"GCKR","-0.626908269687308","0.534240979315966","0.634805698099358","0.323368528232722"
"GCNT1","-0.0781341504046537","0.924840350514039","0.220738401891959","0.723363476887615"
"GDF10","0.194367633952423","1.21454270802684","0.139805725644753","0.164447060955003"
"GDF11","-0.374529604024004","0.68761265295305","0.344879281028466","0.27749091658126"
"GDF15","-0.0563404402653891","0.945217291083612","0.146084027765475","0.699740002261466"
"GEN1","-0.289949940444554","0.748301026257689","0.542503633885172","0.593018920288146"
"GFI1","-0.132837202176541","0.875607627522194","0.175125484940037","0.448136261441032"
"GFPT1","0.588135146707228","1.8006273765575","0.400409843290377","0.141878121174064"
"GFPT2","0.209023590233967","1.23247407253905","0.23144862085157","0.366467456981725"
"GH1","0.283315634499369","1.32752410810399","0.32826249961322","0.388095432291657"
"GH2","0.210202173147775","1.23392750174783","0.599609403273371","0.725914589499614"
"GHR","0.0047842803917884","1.00479574333458","0.170333956136339","0.977592244769375"
"GHRHR","-0.0493478775512498","0.951849944867983","0.165355383636824","0.765370977889298"
"GHSR","-0.898082646499059","0.407349945303664","1.71278757817866","0.60004223956522"
"GIN1","-0.0879912205031472","0.915768916678354","0.679345617862884","0.896943433160215"
"GJC3","0.2587801661643","1.29534901198377","0.195990001790315","0.186710071710899"
"GKAP1","0.404594448570595","1.4986945790647","0.268048789871897","0.131195063714322"
"GLA","-0.363490698410083","0.695245194071771","0.494986151358269","0.4627383837653"
"GLB1","-0.0256288667347045","0.974696764882759","0.486079262761267","0.957950466206913"
"GLDC","0.0173586795208307","1.01751021695827","0.102094388161359","0.864989850458754"
"GLDN","0.146393650369366","1.15765180842933","0.209345866147076","0.484370279066056"
"GLIS1","0.135376386245424","1.14496765333582","0.181729301498398","0.456311450976489"
"GLIS2","0.240772689300287","1.27223181053448","0.293256134568471","0.411628004917832"
"GLIS3","0.196573411559979","1.21722467596061","0.216040076791008","0.362878800251301"
"GLO1","-0.196355251105266","0.821720265787481","0.503167556313658","0.696360343911174"
"GLRA2","-0.0522714550910525","0.949071201662747","0.232632773029046","0.822216440355446"
"GLRA3","0.0714242272547281","1.07403676490374","0.182088444556942","0.694873362009166"
"GLS","-0.196634186807071","0.821491090632509","0.343571817463391","0.567102907368341"
"GLYATL1","0.122320695252172","1.13011646665812","0.152310036773376","0.421915022548331"
"GLYCTK","-0.211339626567165","0.809499092791659","0.26361007902477","0.422718995706867"
"GMCL1","0.684403195226322","1.98258826425145","0.549734890632504","0.213142946172874"
"GMDS","-1.06327278401617","0.345323788733227","0.45159505904462","0.0185485037586158"
"GMFG","-0.239623069606342","0.786924420903585","0.278037550589786","0.388777179287478"
"GNAO1","0.143353892329352","1.15413817004792","0.148234313107866","0.333505887965014"
"GNAT1","0.358932503729742","1.43180015713976","0.210382497597291","0.0879904141610994"
"GNAT2","0.191147689906585","1.21063823792681","0.367774258722694","0.603243482966525"
"GNAT3","0.810883912434187","2.24989581890219","0.356726535415978","0.023018664047729"
"GNG2","-0.396685251907696","0.672545674790954","0.349335213643801","0.256147761564644"
"GNG3","0.1130326861242","1.11966852997511","0.363685749273748","0.755954435585441"
"GNG4","-0.071636097707517","0.930869579757612","0.116762956573012","0.539534325515949"
"GNG5","-0.486034745252577","0.615060436512047","0.526637675554871","0.356058494797755"
"GNG7","-0.146499229173501","0.863726398117701","0.174820141376465","0.402030861880355"
"GNG8","0.544495232067117","1.72373807503833","1.0871762776376","0.616487703637056"
"GNMT","0.25069531291132","1.28491852659787","0.261750589181867","0.338181734523477"
"GNPAT","-0.867662792469388","0.419931871125086","0.514069100749976","0.0914432909584171"
"GNS","0.0142671566537804","1.01436941828207","0.468433967457737","0.975702478705837"
"GOLGA6L1","0.237757569674386","1.26840165652175","0.258417573131902","0.357545657525733"
"GOLGA6L6","0.146471487459349","1.15774192018429","0.200999144062369","0.466174809358973"
"GOLGA6L9","0.175830364617457","1.19223579612036","0.315168477386224","0.576917284380979"
"GOLGA7B","-0.136852199551588","0.872099113247085","0.182999814466865","0.454564522950617"
"GOLT1A","0.134570270811655","1.14404504915199","0.208113723070091","0.517878609970312"
"GOLT1B","0.567932735380615","1.76461535133637","0.39996870879413","0.155624299977805"
"GPAM","-0.385303788639871","0.680243954426693","0.343242131456294","0.261631961336426"
"GPATCH8","0.738250954344541","2.09227283162213","0.641891442346278","0.250095239958282"
"GPBAR1","-0.0189764929827119","0.981202427114129","0.240349229726135","0.937069344177612"
"GPC1","-0.00589138610396674","0.994125934081155","0.281276020660085","0.983289359936967"
"GPC2","-0.0449325268471038","0.956061988173559","0.151454248278177","0.766715463295484"
"GPC3","-0.141098487407426","0.868403780648917","0.143095448909199","0.324111252341064"
"GPC4","0.0400483717604763","1.04086112125954","0.193647417386512","0.836157643685142"
"GPC5","-0.146165150879917","0.864014998563796","0.198921065996203","0.462467579518119"
"GPC6","0.00316852671612207","1.00317355180287","0.166322418298028","0.984800812402697"
"GPD1L","0.0432143999442163","1.04416173907227","0.35191388850955","0.902266881932699"
"GPHA2","0.60998144543332","1.84039725069133","0.302490339852572","0.0437443771081708"
"GPHB5","-15.3880113718975","2.07525550088876e-07","7185.75079354904","0.998291361937845"
"GPLD1","0.0441601164201111","1.04514968711815","0.191327967763774","0.817463597074205"
"GPR180","0.516557814523138","1.67624775199837","0.359098731720893","0.150296746761444"
"GPR182","0.142199420040413","1.1528065183384","0.275164398436606","0.605309838828167"
"GPR183","0.183222184478945","1.20108124004626","0.245679262029292","0.455801542132048"
"GPR3","-0.158202876770816","0.853676573252561","0.245747549505326","0.519729929562928"
"GPR45","-0.05143571988913","0.949864705408428","0.340396385705021","0.879892600944026"
"GPR55","-0.169085776763494","0.844436467252273","0.155487809503679","0.276836398150844"
"GPR61","0.926569468721334","2.52582936131104","0.359985467134854","0.0100557011988431"
"GPR63","0.149681311987114","1.16146403907503","0.186283944710253","0.421679090068503"
"GPR65","0.249487512204766","1.28336753792474","0.240228501026431","0.299017551567515"
"GPR68","-0.18266732429066","0.833045243561655","0.30248919832317","0.545923103049096"
"GPR89A","0.287392761426984","1.33294764109547","0.43496383460944","0.50878679794743"
"GPR89B","0.242873258194895","1.27490702986","0.197749573366528","0.219377151671248"
"GRB2","-0.650786860278823","0.521635161245261","0.681772152258331","0.33980438331648"
"GRB7","0.26899926512674","1.30865417935115","0.186707836360603","0.149655399531852"
"GREB1L","0.0754136880038654","1.07833015087347","0.148328631076468","0.611156724408553"
"GRIA2","-0.0413587236116351","0.959484878325036","0.103464151384734","0.68934828538359"
"GRIN2A","-0.0165789567322553","0.983557717821377","0.103503344586616","0.872740874275579"
"GRK1","0.312788032354637","1.36723169142808","0.266032989129874","0.239695174496815"
"GSC2","0.934565395360798","2.54610666747875","1.36172269057453","0.492516951887635"
"GSG1","0.559917652992167","1.75052834358952","0.654144248465654","0.392022998270431"
"GSTA1","-0.061280528316072","0.940559349232949","0.0930414739812709","0.510129097417347"
"GSTA2","-0.0112585220345867","0.988804617948173","0.156474915669582","0.942640926569539"
"GSTA3","-0.942939423095028","0.389481300778344","1.24671622684948","0.449446298452115"
"GSTA4","-0.0962425465412638","0.908243697983521","0.292567815186823","0.74218737404822"
"GSTA5","0.351022977068969","1.42051996492243","0.330992287974262","0.288909420607004"
"GSTCD","0.292915423233245","1.34032942490856","0.370002820852083","0.428560543575094"
"GTF2A1L","0.0886765504995292","1.09272715710672","0.170760914166274","0.603549888390513"
"GTF2F1","-0.483237973133858","0.616783028117465","0.425583756009894","0.256178065218828"
"GTF2F2","0.046039533965699","1.04711580677905","0.526724347194739","0.93034779580073"
"GTF2H1","-0.563508152214049","0.5692086863727","0.506780401544764","0.266165007244771"
"GTF2H2","-0.0489784957840441","0.952201605827308","0.198544748942229","0.805150127871566"
"GTF2H3","0.0824575401115577","1.08595256303546","0.370968871931529","0.824098901552418"
"GTF2H4","-0.188759826584129","0.827985342884286","0.582839622711903","0.746042227652775"
"GTF2H5","-0.467841242936399","0.626352953720445","0.45423929927268","0.303036085421009"
"GTF3A","-0.976866377228311","0.376489026884384","0.575349674314031","0.0895331452002538"
"GTPBP10","-0.258176246339056","0.772459077024467","0.574509904756645","0.653153808480284"
"GUCY2D","-0.136584540347641","0.87233256984351","0.367858218996118","0.710416560521055"
"GUCY2F","-0.64504851321008","0.524637089659862","1.3253041111201","0.626458643754404"
"GUSB","-0.43857080553335","0.644957532439313","0.40314808546928","0.276654584937237"
"GZMA","-0.0855465967413024","0.918010365765999","0.126100987505246","0.497519683384734"
"GZMB","-0.162835995889303","0.849730536288402","0.121870784231355","0.181504681019576"
"GZMH","-0.159372989282354","0.852678259796828","0.130963444832298","0.22363188350195"
"GZMK","-0.0716019109008992","0.930901403759899","0.1257658075215","0.569134025739463"
"GZMM","-0.109529056625399","0.896256121805364","0.158845625332883","0.490488879915659"
"H6PD","-0.172337208585268","0.841695298427881","0.34008945166946","0.612336683015257"
"HABP4","-0.00678789963462064","0.99323508611837","0.38604216182864","0.985971270008301"
"HAGHL","-0.00605564442073008","0.993962654038991","0.195543635697126","0.97529485943588"
"HAND1","-0.21091176256137","0.809845522423288","0.562982800728233","0.707933655668991"
"HAPLN1","-0.13609388897057","0.872760686039479","0.10073990910925","0.176713648094393"
"HAPLN2","0.173751522788528","1.18975990086639","0.468518609672307","0.710747037897892"
"HAPLN3","-0.0910337198011015","0.912986924642708","0.206230539728921","0.6589109489944"
"HAS1","0.231095898707087","1.25998006411478","0.154745263349732","0.135333658466613"
"HAS3","-0.0451017307450022","0.955900232443763","0.157810665676269","0.775034014053186"
"HAUS1","-0.0832376720302783","0.920132431486732","0.378082881171357","0.825748720980027"
"HAUS2","0.910960299567929","2.48670937309737","0.646050715119471","0.158526524300642"
"HAUS3","0.236581979676304","1.2669114123505","0.640715187403034","0.711943836973642"
"HAUS4","-0.256281047577646","0.773924428638164","0.433065379146705","0.553995416141572"
"HAUS5","0.535279158911989","1.70792495818445","0.406193631380626","0.187572923142339"
"HAUS6","0.705885505817872","2.02563960664048","0.459595777039934","0.12456699019859"
"HBQ1","0.0792538714993283","1.08247909778152","0.2129454923279","0.709759471648253"
"HCN1","-0.0794341916290805","0.92363880113345","0.295087378811943","0.787784465781922"
"HCN2","0.21491569967652","1.23975738061252","0.157769852261775","0.173131562378639"
"HCN3","0.466361527042894","1.5941832355307","0.321208640247442","0.146530536108003"
"HCN4","0.0557188621357121","1.05730039477408","0.152894399804065","0.715539104776526"
"HCRTR1","0.495004481534863","1.64050559102357","0.292116751914891","0.0901620930706253"
"HCRTR2","-0.199358969668898","0.819255752576034","0.266194080090227","0.45390338884817"
"HCST","0.0049833258430385","1.00499576326259","0.209890701942046","0.981058021215353"
"HDLBP","-0.0460853722511274","0.954960431588756","0.559200707843872","0.934318349454227"
"HEMGN","0.272523965066839","1.31327493125687","0.275208292866751","0.322053797925529"
"HEMK1","0.244098038675112","1.27646946773065","0.508848586416647","0.631436015522117"
"HEPACAM2","0.162769718179291","1.17676567074309","0.133634863783772","0.22321699423211"
"HEPH","-0.101832909465465","0.903180451966021","0.182921452034421","0.577730410388717"
"HERPUD1","-0.175740619301761","0.838835532868003","0.39140225289583","0.653429799295842"
"HERPUD2","1.15386590663871","3.17042581903308","0.735779746281658","0.116829356772109"
"HEXA","-0.00457416140022441","0.99543628414343","0.501701930169979","0.992725556793487"
"HEXB","-0.21393806657223","0.807398388423995","0.49234650876634","0.663905475293154"
"HHAT","-0.0027849837227101","0.997218890746845","0.261948672875085","0.991517217368071"
"HHIPL2","-0.124023462563642","0.883359114770159","0.124236651244101","0.318141658395831"
"HIBADH","-0.223168305095075","0.799980197220405","0.390456120200554","0.56762148062454"
"HIF1A","-0.215395837854215","0.806222243723499","0.45172708002816","0.633485050527721"
"HIGD2A","-0.763153360756228","0.466194028773467","0.434208660578544","0.0788202132815505"
"HIGD2B","0.691407932764924","1.99652452763988","0.533009575935384","0.194570182759534"
"HINFP","0.0311532056039122","1.03164354535218","0.627106261156287","0.960379216033095"
"HIP1","0.298052421723628","1.34723241027354","0.349259681480686","0.393446712458898"
"HLA.A","-0.229360293079095","0.795042033753903","0.243957986590868","0.347133914277254"
"HLA.B","-0.240128164430224","0.786527049815288","0.248061919619882","0.333035861099059"
"HLA.DQB2","-0.132583939768341","0.875829414102494","0.135332548761748","0.32723918176377"
"HLA.E","-0.108805193624779","0.89690512331677","0.325252378295819","0.737983100296673"
"HLA.F","-0.200584392639099","0.818252432629566","0.186449984474375","0.282013115108325"
"HMBS","-0.967109049524716","0.380180534031395","0.620937195257196","0.119352062078331"
"HMCN1","0.0169989845123474","1.01714428942725","0.196559096577306","0.931082614399028"
"HMGB3","-0.229919622987527","0.794597467307209","0.388391140397559","0.553864264447505"
"HNF4A","-0.527692992993748","0.589964453033167","0.586435423702055","0.368209995356698"
"HNMT","-0.247318320327894","0.780892080141128","0.44552628517204","0.578816008785633"
"HNRNPA0","-0.429989017415703","0.650516239033517","0.637342001637064","0.499891940421826"
"HNRNPA1","-0.440650399933859","0.643617676028106","0.47315632082845","0.351698491220257"
"HNRNPA3","-1.26044076087673","0.283529030451071","0.754208267879263","0.094680111095397"
"HOXA7","0.0251623242614924","1.02548156755299","0.142245449411823","0.859591885010667"
"HOXB7","0.0775482752104799","1.08063439905244","0.199494936464297","0.697481047727866"
"HOXC11","0.0862888175459532","1.09012112895222","0.139110406625197","0.535066766584824"
"HOXC4","0.41129477893729","1.50877004464287","0.265762789029922","0.121718371591365"
"HOXC5","0.0154893075964265","1.01560988868945","0.256362950294792","0.951821570769361"
"HOXC6","0.283551242899378","1.32783692078427","0.235873303837846","0.229311738987113"
"HOXC8","0.307285458537426","1.35972905894588","0.284322607450106","0.279802387638846"
"HOXC9","0.314566950956918","1.36966604993844","0.256937798620344","0.220842006272764"
"HPCA","0.230220289670676","1.2588772970518","0.302927630780201","0.447263878278642"
"HPGD","-0.0864709333959839","0.917162207187964","0.126032947290182","0.492651410471795"
"HPRT1","-0.557995225576721","0.572355357816854","0.516816704541358","0.280285939038209"
